Date,Power (kW),Temperature (ºC),Humidity (%),Pressure (mbar),Rain (mm/h),Day of Week,Hour,Day Type,Power-1 (kW),Power-2 (kW),HDH (hºC)
2017-11-01 09:00:00,123.1755616,15.054166666666667,84.29166666666667,1019.0,0.0,2,9,7,117.0305136,114.3508457,0.9458333333333327
2017-11-01 10:00:00,124.6710101,15.954166666666666,76.75833333333334,1018.9166666666666,0.0,2,10,7,123.1755616,117.0305136,0.0458333333333342
2017-11-01 11:00:00,132.9890107,17.523333333333333,69.40416666666667,1018.0,0.0,2,11,7,124.6710101,123.1755616,0.0
2017-11-01 12:00:00,126.6876156,18.811666666666667,64.10333333333334,1017.5,0.0,2,12,7,132.9890107,124.6710101,0.0
2017-11-01 13:00:00,130.0355784,20.05333333333333,56.55916666666667,1016.75,0.0,2,13,7,126.6876156,132.9890107,0.0
2017-11-01 14:00:00,134.4557851,19.476666666666667,58.03333333333333,1016.0,0.0,2,14,7,130.0355784,126.6876156,0.0
2017-11-01 15:00:00,138.613111,18.769166666666667,63.528333333333336,1016.0,0.0,2,15,7,134.4557851,130.0355784,0.0
2017-11-01 16:00:00,145.3749661,17.805,72.81583333333333,1016.0,0.0,2,16,7,138.613111,134.4557851,0.0
2017-11-01 17:00:00,146.6996258,17.62666666666667,74.85833333333333,1016.0,0.0,2,17,7,145.3749661,138.613111,0.0
2017-11-01 18:00:00,142.7312978,17.39,74.58333333333333,1016.0,0.0,2,18,7,146.6996258,145.3749661,0.0
2017-11-01 19:00:00,135.4539368,17.357499999999998,69.29083333333334,1016.9166666666666,0.0,2,19,7,142.7312978,146.6996258,0.0
2017-11-01 20:00:00,132.5672712,17.250833333333333,68.49583333333334,1017.0,0.0,2,20,7,135.4539368,142.7312978,0.0
2017-11-01 21:00:00,132.5561783,16.646666666666665,74.90833333333333,1017.0,0.0,2,21,7,132.5672712,135.4539368,0.0
2017-11-01 22:00:00,130.0667641,16.368333333333332,78.13333333333334,1017.0,0.0,2,22,7,132.5561783,132.5672712,0.0
2017-11-01 23:00:00,130.1557166,16.391666666666666,79.98333333333333,1017.0,0.0,2,23,7,130.0667641,132.5561783,0.0
2017-11-02 00:00:00,130.7273149,16.4575,79.53333333333333,1016.3333333333334,0.0,3,0,3,130.1557166,130.0667641,0.0
2017-11-02 01:00:00,131.3353314,16.440833333333334,81.925,1016.0,0.0,3,1,3,130.7273149,130.1557166,0.0
2017-11-02 02:00:00,130.0596479,16.328333333333333,82.63333333333334,1016.0,0.0,3,2,3,131.3353314,130.7273149,0.0
2017-11-02 03:00:00,118.8821907,16.346666666666668,81.60833333333333,1016.0,0.0,3,3,3,130.0596479,131.3353314,0.0
2017-11-02 04:00:00,114.7907943,16.239166666666666,80.46666666666667,1015.3333333333334,0.0,3,4,3,118.8821907,130.0596479,0.0
2017-11-02 05:00:00,121.7022989,16.189166666666665,82.36666666666666,1015.0,0.0,3,5,3,114.7907943,118.8821907,0.0
2017-11-02 06:00:00,146.8478102,16.261666666666667,82.725,1015.0,0.0,3,6,3,121.7022989,114.7907943,0.0
2017-11-02 07:00:00,170.4771523,15.972500000000002,83.05,1015.5,1.1583333333333334,3,7,3,146.8478102,121.7022989,0.027499999999998
2017-11-02 08:00:00,216.5886632,15.993333333333334,83.38333333333334,1016.0,2.4833333333333334,3,8,3,170.4771523,146.8478102,0.0066666666666659
2017-11-02 09:00:00,271.1127783,16.1225,79.36666666666666,1016.0,0.4416666666666666,3,9,3,216.5886632,170.4771523,0.0
2017-11-02 10:00:00,302.369431,16.555833333333336,78.00833333333334,1016.0,0.0666666666666666,3,10,3,271.1127783,216.5886632,0.0
2017-11-02 11:00:00,312.5550155,16.89,74.21666666666667,1016.0,0.0,3,11,3,302.369431,271.1127783,0.0
2017-11-02 12:00:00,292.6135394,16.19,77.06666666666666,1015.4166666666666,2.5,3,12,3,312.5550155,302.369431,0.0
2017-11-02 13:00:00,306.180784,16.219166666666666,75.125,1015.0,2.125,3,13,3,292.6135394,312.5550155,0.0
2017-11-02 14:00:00,343.5144622,16.8175,73.7,1014.0833333333334,0.2,3,14,3,306.180784,292.6135394,0.0
2017-11-02 15:00:00,351.9957168,17.861666666666668,72.52,1014.0,0.0083333333333333,3,15,3,343.5144622,306.180784,0.0
2017-11-02 16:00:00,338.3547986,17.6025,71.635,1014.0,0.0,3,16,3,351.9957168,343.5144622,0.0
2017-11-02 17:00:00,296.6059369,16.985,75.08333333333333,1014.0,0.0,3,17,3,338.3547986,351.9957168,0.0
2017-11-02 18:00:00,250.3483346,16.74416666666667,77.15833333333333,1014.0,0.0,3,18,3,296.6059369,338.3547986,0.0
2017-11-02 19:00:00,221.3439592,16.6275,77.75,1014.1666666666666,0.0,3,19,3,250.3483346,296.6059369,0.0
2017-11-02 20:00:00,175.2324483,16.45,79.56666666666666,1014.8333333333334,0.0,3,20,3,221.3439592,250.3483346,0.0
2017-11-02 21:00:00,165.2078155,16.43166666666667,78.625,1015.0,0.0,3,21,3,175.2324483,221.3439592,0.0
2017-11-02 22:00:00,150.3546317,16.109166666666667,78.73333333333333,1014.0,0.0833333333333333,3,22,3,165.2078155,175.2324483,0.0
2017-11-02 23:00:00,141.7532389,15.594166666666666,74.89916666666666,1014.0,0.0166666666666666,3,23,3,150.3546317,165.2078155,0.4058333333333337
2017-11-03 00:00:00,141.2055008,15.4975,70.6025,1014.0,0.0,4,0,4,141.7532389,150.3546317,0.5024999999999995
2017-11-03 01:00:00,130.1898325,15.3925,76.31666666666666,1013.3333333333334,0.0,4,1,4,141.2055008,141.7532389,0.6074999999999999
2017-11-03 02:00:00,122.0872016,15.360833333333332,74.8,1013.0,0.0,4,2,4,130.1898325,141.2055008,0.639166666666668
2017-11-03 03:00:00,123.1948172,15.3125,78.26666666666667,1013.0,0.0,4,3,4,122.0872016,130.1898325,0.6875
2017-11-03 04:00:00,121.3711863,15.441666666666668,80.41666666666667,1012.4166666666666,0.0,4,4,4,123.1948172,122.0872016,0.5583333333333318
2017-11-03 05:00:00,129.027171,15.3825,79.64166666666667,1012.0,0.0,4,5,4,121.3711863,123.1948172,0.6174999999999997
2017-11-03 06:00:00,145.9273088,15.376666666666669,80.28333333333333,1012.0,1.0083333333333335,4,6,4,129.027171,121.3711863,0.6233333333333331
2017-11-03 07:00:00,176.7435943,15.23,80.39166666666667,1012.0,0.1083333333333333,4,7,4,145.9273088,129.027171,0.7700000000000014
2017-11-03 08:00:00,233.8665875,15.9925,75.95,1013.0,0.0833333333333333,4,8,4,176.7435943,145.9273088,0.0075000000000002
2017-11-03 09:00:00,278.5153007,17.733333333333334,70.52333333333333,1012.8333333333334,0.0,4,9,4,233.8665875,176.7435943,0.0
2017-11-03 10:00:00,309.483538,17.920833333333334,66.52,1012.4166666666666,0.0333333333333333,4,10,4,278.5153007,233.8665875,0.0
2017-11-03 11:00:00,317.9863505,16.844166666666666,70.215,1012.25,0.2749999999999999,4,11,4,309.483538,278.5153007,0.0
2017-11-03 12:00:00,294.7126091,18.36916666666667,64.89416666666666,1011.0,0.0999999999999999,4,12,4,317.9863505,309.483538,0.0
2017-11-03 13:00:00,297.8441557,18.43,64.6025,1010.0833333333334,0.0,4,13,4,294.7126091,317.9863505,0.0
2017-11-03 14:00:00,313.1592646,17.805833333333336,66.39416666666666,1010.0,0.0,4,14,4,297.8441557,294.7126091,0.0
2017-11-03 15:00:00,302.147573,14.791666666666666,81.04166666666667,1010.0833333333334,3.4916666666666667,4,15,4,313.1592646,297.8441557,1.208333333333334
2017-11-03 16:00:00,298.0643393,14.743333333333332,78.22500000000001,1010.0,1.25,4,16,4,302.147573,313.1592646,1.2566666666666677
2017-11-03 17:00:00,255.9291098,15.624166666666667,79.60000000000001,1009.0833333333334,0.1916666666666666,4,17,4,298.0643393,302.147573,0.3758333333333326
2017-11-03 18:00:00,215.2468409,15.385,79.97500000000001,1009.0,3.525,4,18,4,255.9291098,298.0643393,0.6150000000000002
2017-11-03 19:00:00,187.1365951,15.9225,78.175,1009.0,0.7000000000000001,4,19,4,215.2468409,255.9291098,0.0775000000000005
2017-11-03 20:00:00,147.3076423,15.95,80.53333333333333,1009.1666666666666,0.025,4,20,4,187.1365951,215.2468409,0.0499999999999989
2017-11-03 21:00:00,143.778635,15.981666666666667,79.60833333333333,1009.3333333333334,0.0,4,21,4,147.3076423,187.1365951,0.0183333333333326
2017-11-03 22:00:00,136.4330422,15.871666666666668,79.94166666666666,1010.0,0.0,4,22,4,143.778635,147.3076423,0.128333333333332
2017-11-03 23:00:00,131.7664894,15.513333333333334,80.35833333333333,1010.0,0.0,4,23,4,136.4330422,143.778635,0.4866666666666663
2017-11-04 00:00:00,131.5793752,15.335833333333332,79.425,1010.0,0.0,5,0,5,131.7664894,136.4330422,0.6641666666666666
2017-11-04 01:00:00,129.5673743,14.74,78.83333333333333,1010.0,0.25,5,1,5,131.5793752,131.7664894,1.2599999999999998
2017-11-04 02:00:00,130.1686932,14.6975,79.88333333333334,1010.0,0.0499999999999999,5,2,5,129.5673743,131.5793752,1.3025000000000002
2017-11-04 03:00:00,127.0252165,14.943333333333332,79.175,1010.0,0.0,5,3,5,130.1686932,129.5673743,1.0566666666666666
2017-11-04 04:00:00,132.0982299,14.816666666666668,78.375,1010.8333333333334,0.0,5,4,5,127.0252165,130.1686932,1.1833333333333318
2017-11-04 05:00:00,134.7963162,14.87,78.825,1011.0,0.0,5,5,5,132.0982299,127.0252165,1.1300000000000008
2017-11-04 06:00:00,140.067746,15.065833333333332,76.09166666666667,1012.0,0.1,5,6,5,134.7963162,132.0982299,0.934166666666668
2017-11-04 07:00:00,138.3403931,15.203333333333331,75.79166666666667,1012.3333333333334,0.0,5,7,5,140.067746,134.7963162,0.7966666666666669
2017-11-04 08:00:00,138.6846916,15.2825,75.53333333333333,1013.5833333333334,0.075,5,8,5,138.3403931,140.067746,0.7175000000000011
2017-11-04 09:00:00,143.9100754,16.035,71.56583333333333,1014.1666666666666,0.025,5,9,5,138.6846916,138.3403931,0.0
2017-11-04 10:00:00,142.9519,16.290000000000003,71.0625,1015.0,0.0333333333333333,5,10,5,143.9100754,138.6846916,0.0
2017-11-04 11:00:00,142.7373675,16.50166666666667,69.91833333333334,1015.0,0.175,5,11,5,142.9519,143.9100754,0.0
2017-11-04 12:00:00,144.66816,17.161666666666665,64.20833333333333,1015.3333333333334,0.0,5,12,5,142.7373675,142.9519,0.0
2017-11-04 13:00:00,135.3677052,17.4425,62.275,1016.0,0.0,5,13,5,144.66816,142.7373675,0.0
2017-11-04 14:00:00,139.224267,17.1775,60.705000000000005,1016.0,0.0,5,14,5,135.3677052,144.66816,0.0
2017-11-04 15:00:00,139.0354784,17.1925,61.56583333333333,1017.0,0.0,5,15,5,139.224267,135.3677052,0.0
2017-11-04 16:00:00,137.4743097,16.871666666666666,63.13583333333333,1017.4166666666666,0.0,5,16,5,139.0354784,139.224267,0.0
2017-11-04 17:00:00,137.3874502,16.044166666666666,66.1025,1018.5,0.0,5,17,5,137.4743097,139.0354784,0.0
2017-11-04 18:00:00,135.1810096,15.583333333333334,69.62,1019.4166666666666,0.0,5,18,5,137.3874502,137.4743097,0.4166666666666661
2017-11-04 19:00:00,135.5250988,15.320833333333333,71.26666666666667,1020.0,0.0,5,19,5,135.1810096,137.3874502,0.6791666666666671
2017-11-04 20:00:00,128.3130394,15.160833333333334,71.60000000000001,1020.8333333333334,0.0,5,20,5,135.5250988,135.1810096,0.8391666666666655
2017-11-04 21:00:00,132.0754162,15.025833333333331,71.79166666666667,1021.3333333333334,0.0,5,21,5,128.3130394,135.5250988,0.9741666666666672
2017-11-04 22:00:00,130.2057393,14.778333333333334,73.00833333333334,1022.0,0.0,5,22,5,132.0754162,128.3130394,1.2216666666666658
2017-11-04 23:00:00,130.6249672,14.444166666666668,71.50833333333334,1022.3333333333334,0.0,5,23,5,130.2057393,132.0754162,1.5558333333333323
2017-11-05 00:00:00,128.4015733,14.133333333333333,70.88166666666667,1023.0,0.0,6,0,6,130.6249672,130.2057393,1.8666666666666671
2017-11-05 01:00:00,129.8126739,13.848333333333334,70.33833333333332,1023.0,0.0,6,1,6,128.4015733,130.6249672,2.151666666666665
2017-11-05 02:00:00,126.8973342,13.55,67.80916666666667,1023.5,0.0,6,2,6,129.8126739,128.4015733,2.450000000000001
2017-11-05 03:00:00,121.4781386,13.405,67.26333333333334,1023.75,0.0,6,3,6,126.8973342,129.8126739,2.594999999999999
2017-11-05 04:00:00,111.414576,13.39,67.74833333333333,1023.6666666666666,0.0,6,4,6,121.4781386,126.8973342,2.6099999999999994
2017-11-05 05:00:00,110.941558,13.152500000000002,66.02916666666667,1024.0,0.0,6,5,6,111.414576,121.4781386,2.8474999999999984
2017-11-05 06:00:00,111.4721335,13.080833333333333,66.11166666666666,1024.0,0.0,6,6,6,110.941558,111.414576,2.919166666666668
2017-11-05 07:00:00,110.7860481,13.050833333333332,64.15333333333334,1024.5,0.0,6,7,6,111.4721335,110.941558,2.9491666666666685
2017-11-05 08:00:00,110.9390464,13.245833333333332,63.34166666666667,1025.4166666666667,0.0,6,8,6,110.7860481,111.4721335,2.754166666666668
2017-11-05 09:00:00,110.8959306,14.195833333333333,58.94083333333333,1026.0,0.0,6,9,6,110.9390464,110.7860481,1.8041666666666671
2017-11-05 10:00:00,110.1200555,15.116666666666667,49.43833333333333,1026.0,0.0,6,10,6,110.8959306,110.9390464,0.8833333333333329
2017-11-05 11:00:00,110.4459356,15.684166666666668,43.807500000000005,1026.0,0.0,6,11,6,110.1200555,110.8959306,0.3158333333333321
2017-11-05 12:00:00,111.0612776,16.0275,39.32833333333333,1025.0833333333333,0.0,6,12,6,110.4459356,110.1200555,0.0
2017-11-05 13:00:00,110.6991886,16.113333333333333,39.79916666666667,1025.0,0.0,6,13,6,111.0612776,110.4459356,0.0
2017-11-05 14:00:00,110.5694226,16.143333333333334,35.848333333333336,1024.25,0.0,6,14,6,110.6991886,111.0612776,0.0
2017-11-05 15:00:00,111.6600849,15.955,39.835,1024.0,0.0,6,15,6,110.5694226,110.6991886,0.0449999999999999
2017-11-05 16:00:00,112.6412833,15.650833333333331,41.96416666666667,1024.25,0.0,6,16,6,111.6600849,110.5694226,0.349166666666667
2017-11-05 17:00:00,114.6748421,14.395833333333334,49.12083333333334,1024.9166666666667,0.0,6,17,6,112.6412833,111.6600849,1.604166666666666
2017-11-05 18:00:00,114.7585621,13.443333333333332,55.57833333333334,1025.5833333333333,0.0,6,18,6,114.6748421,112.6412833,2.556666666666666
2017-11-05 19:00:00,113.8039448,12.9625,59.30416666666667,1026.0,0.0,6,19,6,114.7585621,114.6748421,3.0375
2017-11-05 20:00:00,112.6067488,12.736666666666666,61.745,1026.0,0.0,6,20,6,113.8039448,114.7585621,3.2633333333333336
2017-11-05 21:00:00,110.2121475,12.625833333333333,63.51166666666666,1026.5833333333333,0.0,6,21,6,112.6067488,113.8039448,3.3741666666666674
2017-11-05 22:00:00,114.2189867,12.5025,62.775,1027.0,0.0,6,22,6,110.2121475,112.6067488,3.4975000000000005
2017-11-05 23:00:00,111.4589476,12.413333333333334,59.61333333333334,1026.9166666666667,0.0,6,23,6,114.2189867,110.2121475,3.586666666666666
2017-11-06 00:00:00,112.2741711,12.596666666666666,54.50583333333333,1026.1666666666667,0.0,0,0,0,111.4589476,114.2189867,3.403333333333334
2017-11-06 01:00:00,111.3798322,12.315,54.18666666666667,1026.0,0.0,0,1,0,112.2741711,111.4589476,3.685000000000001
2017-11-06 02:00:00,110.5876317,11.994166666666668,54.5375,1026.0,0.0,0,2,0,111.3798322,112.2741711,4.005833333333333
2017-11-06 03:00:00,110.5974688,11.821666666666667,53.75,1025.5833333333333,0.0,0,3,0,110.5876317,111.3798322,4.178333333333333
2017-11-06 04:00:00,110.1725898,11.920833333333334,51.27333333333333,1025.0,0.0,0,4,0,110.5974688,110.5876317,4.079166666666666
2017-11-06 05:00:00,112.1048474,11.985,49.571666666666665,1025.0,0.0,0,5,0,110.1725898,110.5974688,4.015000000000001
2017-11-06 06:00:00,125.5770698,11.855,49.40083333333333,1025.0,0.0,0,6,0,112.1048474,110.1725898,4.145000000000001
2017-11-06 07:00:00,157.8787574,11.735,51.54333333333333,1025.5,0.0,0,7,0,125.5770698,112.1048474,4.265000000000001
2017-11-06 08:00:00,200.5788876,12.384166666666664,49.31,1025.9166666666667,0.0,0,8,0,157.8787574,125.5770698,3.615833333333335
2017-11-06 09:00:00,236.1052603,12.931666666666668,47.649166666666666,1025.75,0.0,0,9,0,200.5788876,157.8787574,3.0683333333333334
2017-11-06 10:00:00,259.6226269,13.203333333333331,49.15,1025.0,0.0,0,10,0,236.1052603,200.5788876,2.796666666666667
2017-11-06 11:00:00,266.0504392,13.734166666666669,50.57416666666666,1024.9166666666667,0.0,0,11,0,259.6226269,236.1052603,2.265833333333333
2017-11-06 12:00:00,275.3462894,15.119166666666668,47.524166666666666,1023.8333333333334,0.0,0,12,0,266.0504392,259.6226269,0.8808333333333334
2017-11-06 13:00:00,286.9360676,16.69333333333333,42.615,1022.8333333333334,0.0,0,13,0,275.3462894,266.0504392,0.0
2017-11-06 14:00:00,288.4120512,17.256666666666664,38.5775,1022.0,0.0,0,14,0,286.9360676,275.3462894,0.0
2017-11-06 15:00:00,302.6988692,17.198333333333334,34.51333333333333,1022.0,0.0,0,15,0,288.4120512,286.9360676,0.0
2017-11-06 16:00:00,295.9248747,17.13416666666667,34.02333333333333,1021.6666666666666,0.0,0,16,0,302.6988692,288.4120512,0.0
2017-11-06 17:00:00,269.3755883,16.794999999999998,35.729166666666664,1021.9166666666666,0.0,0,17,0,295.9248747,302.6988692,0.0
2017-11-06 18:00:00,227.5942851,15.560833333333331,44.32416666666666,1022.0,0.0,0,18,0,269.3755883,295.9248747,0.4391666666666669
2017-11-06 19:00:00,195.6502912,14.195833333333333,52.79416666666666,1022.0,0.0,0,19,0,227.5942851,269.3755883,1.8041666666666671
2017-11-06 20:00:00,153.7316872,13.9125,53.4025,1022.0,0.0,0,20,0,195.6502912,227.5942851,2.0875000000000004
2017-11-06 21:00:00,145.5296388,13.728333333333332,53.665,1022.0,0.0,0,21,0,153.7316872,195.6502912,2.2716666666666665
2017-11-06 22:00:00,138.8429224,13.660833333333334,53.44833333333333,1022.0,0.0,0,22,0,145.5296388,153.7316872,2.339166666666665
2017-11-06 23:00:00,124.2063641,13.405833333333334,53.53083333333333,1022.0,0.0,0,23,0,138.8429224,145.5296388,2.5941666666666663
2017-11-07 00:00:00,115.487554,13.4675,50.932500000000005,1022.0,0.0,1,0,1,124.2063641,138.8429224,2.532499999999999
2017-11-07 01:00:00,131.4060748,13.089166666666666,51.880833333333335,1022.0,0.0,1,1,1,115.487554,124.2063641,2.9108333333333345
2017-11-07 02:00:00,132.3033439,12.761666666666668,52.80416666666667,1022.0,0.0,1,2,1,131.4060748,115.487554,3.2383333333333315
2017-11-07 03:00:00,130.5667818,12.418333333333337,53.72916666666666,1022.0,0.0,1,3,1,132.3033439,131.4060748,3.581666666666665
2017-11-07 04:00:00,130.3271333,12.79,50.38,1021.3333333333334,0.0,1,4,1,130.5667818,132.3033439,3.210000000000001
2017-11-07 05:00:00,135.2115674,11.654166666666669,63.965,1021.75,0.0,1,5,1,130.3271333,130.5667818,4.345833333333333
2017-11-07 06:00:00,150.8079755,11.953333333333331,54.915,1022.0,0.0,1,6,1,135.2115674,130.3271333,4.046666666666667
2017-11-07 07:00:00,176.7172225,12.120833333333332,52.89166666666667,1022.5833333333334,0.0,1,7,1,150.8079755,135.2115674,3.879166666666668
2017-11-07 08:00:00,232.5065561,12.004166666666668,57.85666666666666,1023.0,0.0,1,8,1,176.7172225,150.8079755,3.995833333333332
2017-11-07 09:00:00,280.9982266,14.001666666666669,46.9675,1023.6666666666666,0.0,1,9,1,232.5065561,176.7172225,1.998333333333333
2017-11-07 10:00:00,293.9871753,15.306666666666668,50.642500000000005,1023.9166666666666,0.0,1,10,1,280.9982266,232.5065561,0.6933333333333334
2017-11-07 11:00:00,294.3785663,16.50166666666667,52.49583333333334,1023.3333333333334,0.0,1,11,1,293.9871753,280.9982266,0.0
2017-11-07 12:00:00,277.2119896,17.57166666666667,48.505,1022.5,0.0,1,12,1,294.3785663,293.9871753,0.0
2017-11-07 13:00:00,276.8697841,18.1375,42.51833333333333,1022.0,0.0,1,13,1,277.2119896,294.3785663,0.0
2017-11-07 14:00:00,288.1837049,17.586666666666666,45.35416666666666,1022.0,0.0,1,14,1,276.8697841,277.2119896,0.0
2017-11-07 15:00:00,281.6434985,17.00916666666667,46.88666666666666,1022.0,0.0,1,15,1,288.1837049,276.8697841,0.0
2017-11-07 16:00:00,280.4860695,16.30666666666667,50.005,1022.0,0.0,1,16,1,281.6434985,288.1837049,0.0
2017-11-07 17:00:00,277.9213073,15.211666666666666,55.08083333333334,1022.0,0.0,1,17,1,280.4860695,281.6434985,0.788333333333334
2017-11-07 18:00:00,238.5829537,14.111666666666666,62.27666666666666,1023.0,0.0,1,18,1,277.9213073,280.4860695,1.8883333333333336
2017-11-07 19:00:00,198.1399147,13.879166666666668,70.69833333333334,1023.0,0.0,1,19,1,238.5829537,277.9213073,2.120833333333332
2017-11-07 20:00:00,160.4914493,13.89,71.515,1023.1666666666666,0.0,1,20,1,198.1399147,238.5829537,2.1099999999999994
2017-11-07 21:00:00,151.2263662,13.961666666666666,70.23166666666667,1023.8333333333334,0.0,1,21,1,160.4914493,198.1399147,2.038333333333334
2017-11-07 22:00:00,146.1569109,13.8025,70.17999999999999,1023.9166666666666,0.0,1,22,1,151.2263662,160.4914493,2.1975
2017-11-07 23:00:00,134.5367842,13.248333333333331,73.04166666666667,1024.0,0.0,1,23,1,146.1569109,151.2263662,2.751666666666667
2017-11-08 00:00:00,134.3613908,13.043333333333337,71.94166666666666,1024.0,0.0,2,0,2,134.5367842,146.1569109,2.956666666666665
2017-11-08 01:00:00,135.8438627,12.8,71.78333333333333,1024.0,0.0,2,1,2,134.3613908,134.5367842,3.200000000000001
2017-11-08 02:00:00,133.9928135,12.638333333333334,70.46416666666666,1024.0,0.0,2,2,2,135.8438627,134.3613908,3.3616666666666664
2017-11-08 03:00:00,135.3028222,12.241666666666667,70.11916666666666,1024.0,0.0,2,3,2,133.9928135,135.8438627,3.758333333333333
2017-11-08 04:00:00,128.5535251,11.9925,65.54583333333333,1024.0,0.0,2,4,2,135.3028222,133.9928135,4.0075
2017-11-08 05:00:00,119.9575741,11.561666666666667,67.06083333333333,1024.0,0.0,2,5,2,128.5535251,135.3028222,4.438333333333333
2017-11-08 06:00:00,132.7141998,11.264166666666668,67.6025,1024.0,0.0,2,6,2,119.9575741,128.5535251,4.735833333333332
2017-11-08 07:00:00,156.2838914,11.3625,62.14166666666667,1025.0,0.0,2,7,2,132.7141998,119.9575741,4.637500000000001
2017-11-08 08:00:00,207.4859969,11.7175,57.57333333333333,1025.5833333333333,0.0,2,8,2,156.2838914,132.7141998,4.282499999999999
2017-11-08 09:00:00,244.7495596,13.152500000000002,52.0525,1026.0,0.0,2,9,2,207.4859969,156.2838914,2.8474999999999984
2017-11-08 10:00:00,270.0323717,14.223333333333334,46.9775,1026.0,0.0,2,10,2,244.7495596,207.4859969,1.7766666666666655
2017-11-08 11:00:00,265.2381459,15.020833333333334,43.15833333333333,1025.9166666666667,0.0,2,11,2,270.0323717,244.7495596,0.979166666666666
2017-11-08 12:00:00,263.4073988,15.816666666666668,40.76,1025.0,0.0,2,12,2,265.2381459,270.0323717,0.1833333333333318
2017-11-08 13:00:00,277.3568252,16.400000000000002,38.75666666666667,1024.3333333333333,0.0,2,13,2,263.4073988,265.2381459,0.0
2017-11-08 14:00:00,299.6292754,16.5075,38.46,1024.0,0.0,2,14,2,277.3568252,263.4073988,0.0
2017-11-08 15:00:00,298.6217052,15.920833333333334,40.46,1024.0,0.0,2,15,2,299.6292754,277.3568252,0.0791666666666657
2017-11-08 16:00:00,287.4549223,15.220833333333331,44.4025,1024.0,0.0,2,16,2,298.6217052,299.6292754,0.7791666666666668
2017-11-08 17:00:00,275.5813333,13.755833333333332,51.28916666666667,1024.3333333333333,0.0,2,17,2,287.4549223,298.6217052,2.244166666666666
2017-11-08 18:00:00,249.2325563,12.713333333333331,57.6,1025.0,0.0,2,18,2,275.5813333,287.4549223,3.286666666666667
2017-11-08 19:00:00,221.5582824,12.493333333333332,57.61166666666667,1025.25,0.0,2,19,2,249.2325563,275.5813333,3.506666666666668
2017-11-08 20:00:00,167.2947458,12.489166666666668,55.54750000000001,1025.9166666666667,0.0,2,20,2,221.5582824,249.2325563,3.5108333333333324
2017-11-08 21:00:00,147.5535698,12.244166666666668,56.69166666666666,1026.0,0.0,2,21,2,167.2947458,221.5582824,3.755833333333333
2017-11-08 22:00:00,143.6534736,12.5125,51.56166666666667,1026.0,0.0,2,22,2,147.5535698,167.2947458,3.487499999999999
2017-11-08 23:00:00,137.4659377,12.340000000000002,50.30166666666667,1026.0,0.0,2,23,2,143.6534736,147.5535698,3.6599999999999984
2017-11-09 00:00:00,136.4631814,11.933333333333332,52.376666666666665,1026.0,0.0,3,0,3,137.4659377,143.6534736,4.066666666666668
2017-11-09 01:00:00,135.5016572,11.950833333333334,50.3975,1026.0,0.0,3,1,3,136.4631814,137.4659377,4.049166666666666
2017-11-09 02:00:00,133.8779078,11.708333333333334,49.7775,1026.75,0.0,3,2,3,135.5016572,136.4631814,4.291666666666666
2017-11-09 03:00:00,135.3520077,12.035833333333334,45.905,1026.75,0.0,3,3,3,133.8779078,135.5016572,3.9641666666666655
2017-11-09 04:00:00,134.8287577,11.844166666666666,45.52666666666667,1027.0,0.0,3,4,3,135.3520077,133.8779078,4.155833333333334
2017-11-09 05:00:00,139.1752908,11.125833333333333,47.6875,1027.0,0.0,3,5,3,134.8287577,135.3520077,4.874166666666667
2017-11-09 06:00:00,152.5974905,10.406666666666666,49.30416666666667,1027.5833333333333,0.0,3,6,3,139.1752908,134.8287577,5.593333333333334
2017-11-09 07:00:00,171.7785797,10.609166666666669,46.59916666666667,1028.0833333333333,0.0,3,7,3,152.5974905,139.1752908,5.390833333333333
2017-11-09 08:00:00,216.6847319,11.310833333333331,42.844166666666666,1029.0,0.0,3,8,3,171.7785797,152.5974905,4.689166666666667
2017-11-09 09:00:00,257.338536,11.95,41.34916666666667,1029.0,0.0,3,9,3,216.6847319,171.7785797,4.049999999999999
2017-11-09 10:00:00,286.4107246,12.133333333333333,43.29083333333333,1029.0,0.0,3,10,3,257.338536,216.6847319,3.866666666666667
2017-11-09 11:00:00,297.0243276,13.2125,39.18,1029.0,0.0,3,11,3,286.4107246,257.338536,2.7875
2017-11-09 12:00:00,283.3928279,14.024166666666666,35.766666666666666,1028.0833333333333,0.0,3,12,3,297.0243276,286.4107246,1.975833333333334
2017-11-09 13:00:00,281.3588505,14.914166666666668,32.08416666666667,1027.3333333333333,0.0,3,13,3,283.3928279,297.0243276,1.0858333333333334
2017-11-09 14:00:00,289.4694348,15.565,28.1625,1027.0,0.0,3,14,3,281.3588505,283.3928279,0.4350000000000005
2017-11-09 15:00:00,296.2187319,15.853333333333332,27.08666666666667,1027.0,0.0,3,15,3,289.4694348,281.3588505,0.1466666666666665
2017-11-09 16:00:00,286.2401451,15.510833333333332,31.65333333333333,1027.0,0.0,3,16,3,296.2187319,289.4694348,0.4891666666666676
2017-11-09 17:00:00,262.2547837,13.902500000000002,41.928333333333335,1027.8333333333333,0.0,3,17,3,286.2401451,296.2187319,2.0974999999999984
2017-11-09 18:00:00,230.3078596,13.049166666666666,45.9825,1028.1666666666667,0.0,3,18,3,262.2547837,286.2401451,2.9508333333333336
2017-11-09 19:00:00,201.0031387,12.51,50.70916666666667,1029.0,0.0,3,19,3,230.3078596,262.2547837,3.49
